,Vendor,Batch,Assay_Plate_Barcode,sphering,Percent_Replicating,value_95_replicating,Plate_Map_Name,Modality,Images_per_well,Sites-SubSampled,Binning,Magnification,Number_of_channels,z_plane,BF_Zplanes,Anomaly,Unnamed: 0,spinning-disc,aperture,dry-immersion,vs-brightfield,simultaneous-excitation,sites,Percent_Matching,value_95_matching,cell_count
288,PE,Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P1,True,61.11111111111112,0.2079214188901905,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,3,,none,18.0,,1.0,water,,,3.0,18.6046511627907,0.342015681736433,359818
289,PE,Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P1,False,55.55555555555556,0.2986208415436169,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,3,,none,18.0,,1.0,water,,,3.0,16.27906976744186,0.4019420454519957,359818
290,PE,Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P2,True,56.66666666666666,0.219357709197892,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,3,,none,19.0,,1.0,water,,,3.0,20.930232558139537,0.3275100543389047,368742
291,PE,Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P2,False,55.55555555555556,0.3065554540708796,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,3,,none,19.0,,1.0,water,,,3.0,16.27906976744186,0.4147694111153396,368742
292,PE,Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P3,True,58.88888888888889,0.1951899619335545,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,3,,none,20.0,,1.0,water,,,3.0,25.58139534883721,0.2789973656718317,370393
293,PE,Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P3,False,55.55555555555556,0.3269028918236468,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,3,,none,20.0,,1.0,water,,,3.0,18.6046511627907,0.4048243020642176,370393
294,PE,Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P4,True,61.11111111111112,0.2127061377037193,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,3,,none,21.0,,1.0,water,,,3.0,23.25581395348837,0.2944464392905649,416634
295,PE,Scope1_PE_Bin1_Confocal_3Plane,CP_Broad_Phenix_C_BIN1_P4,False,46.66666666666666,0.3187074173655653,JUMP-MOA_compound_platemap,Confocal,3,,1,20,5,3,,none,21.0,,1.0,water,,,3.0,20.930232558139537,0.3689659474715413,416634
296,PE,Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P1,True,60.0,0.1945155496107154,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,1,,none,22.0,,1.0,water,,,3.0,23.25581395348837,0.2900432887934209,354572
297,PE,Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P1,False,53.333333333333336,0.3000053711971533,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,1,,none,22.0,,1.0,water,,,3.0,18.6046511627907,0.4023394305614792,354572
298,PE,Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P2,True,60.0,0.1921912762412085,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,1,,none,23.0,,1.0,water,,,3.0,23.25581395348837,0.2885869563206154,362772
299,PE,Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P2,False,52.22222222222223,0.3110864994189758,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,1,,none,23.0,,1.0,water,,,3.0,13.953488372093023,0.3900759670198648,362772
300,PE,Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P3,True,63.33333333333333,0.1699955469287327,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,1,,none,24.0,,1.0,water,,,3.0,18.6046511627907,0.2538345806618652,364413
301,PE,Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P3,False,51.11111111111111,0.3333410487823701,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,1,,none,24.0,,1.0,water,,,3.0,16.27906976744186,0.4161802126172493,364413
302,PE,Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P4,True,61.11111111111112,0.1698505001674377,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,1,,none,25.0,,1.0,water,,,3.0,27.906976744186046,0.2331916546748627,408123
303,PE,Scope1_PE_Bin1_Widefield_1Plane,CP_Broad_Phenix_NC_BIN1_1Plane_P4,False,46.66666666666666,0.3266242886082028,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,1,,none,25.0,,1.0,water,,,3.0,20.930232558139537,0.3775794473889014,408123
304,PE,Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P1,True,57.77777777777777,0.2081837493723385,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,3,,none,26.0,,1.0,water,,,3.0,18.6046511627907,0.3333420035106404,351966
305,PE,Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P1,False,52.22222222222223,0.3218913457550404,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,3,,none,26.0,,1.0,water,,,3.0,16.27906976744186,0.4167546281532267,351966
306,PE,Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P2,True,61.11111111111112,0.1816423656853465,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,3,,none,27.0,,1.0,water,,,3.0,20.930232558139537,0.2727874243483253,360334
307,PE,Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P2,False,52.22222222222223,0.3182902689313227,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,3,,none,27.0,,1.0,water,,,3.0,16.27906976744186,0.3719839886557171,360334
308,PE,Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P3,True,63.33333333333333,0.1745610092584955,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,3,,none,28.0,,1.0,water,,,3.0,18.6046511627907,0.2716027092470958,361578
309,PE,Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P3,False,50.0,0.3306071326696306,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,3,,none,28.0,,1.0,water,,,3.0,16.27906976744186,0.4042281862174423,361578
310,PE,Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P4,True,58.88888888888889,0.1821792558258057,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,3,,none,29.0,,1.0,water,,,3.0,18.6046511627907,0.2642713964970517,403624
311,PE,Scope1_PE_Bin1_Widefield_3Plane,CP_Broad_Phenix_NC_BIN1_P4,False,46.66666666666666,0.3346968658236232,JUMP-MOA_compound_platemap,Widefield,3,,1,20,5,3,,none,29.0,,1.0,water,,,3.0,20.930232558139537,0.3716159892338049,403624
312,PE,Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP1,True,58.88888888888889,0.1889607184981199,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,1,,none,30.0,,1.0,water,,,3.0,13.953488372093023,0.2989855813384826,347861
313,PE,Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP1,False,51.11111111111111,0.2974089826826733,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,1,,none,30.0,,1.0,water,,,3.0,18.6046511627907,0.3596754624152748,347861
314,PE,Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP2,True,57.77777777777777,0.2066440311172066,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,1,,none,31.0,,1.0,water,,,3.0,20.930232558139537,0.2829756622172385,355872
315,PE,Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP2,False,50.0,0.3066710888384917,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,1,,none,31.0,,1.0,water,,,3.0,16.27906976744186,0.3932108838801334,355872
316,PE,Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP3,True,62.22222222222222,0.1932330364911977,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,1,,none,32.0,,1.0,water,,,3.0,25.58139534883721,0.2786808577170387,358346
317,PE,Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP3,False,53.333333333333336,0.3286331753660619,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,1,,none,32.0,,1.0,water,,,3.0,16.27906976744186,0.4088474452117089,358346
318,PE,Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP4,True,57.77777777777777,0.1941596321513081,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,1,,none,33.0,,1.0,water,,,3.0,23.25581395348837,0.2769341520956069,400114
319,PE,Scope1_PE_Bin2_Confocal_1Plane,CPBroadPhenixC1PlaneP4,False,45.55555555555556,0.3328634168602883,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,1,,none,33.0,,1.0,water,,,3.0,18.6046511627907,0.3779192474145931,400114
320,PE,Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP1,True,58.88888888888889,0.2039883786198576,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,3,,none,34.0,,1.0,water,,,3.0,23.25581395348837,0.3171635969176469,347894
321,PE,Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP1,False,53.333333333333336,0.2901375944502966,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,3,,none,34.0,,1.0,water,,,3.0,16.27906976744186,0.3871196251319714,347894
322,PE,Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP2,True,60.0,0.2016383956343367,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,3,,none,35.0,,1.0,water,,,3.0,20.930232558139537,0.2990849739982033,355677
323,PE,Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP2,False,55.55555555555556,0.294251446838806,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,3,,none,35.0,,1.0,water,,,3.0,13.953488372093023,0.3968455254926201,355677
324,PE,Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP3,True,64.44444444444444,0.1933052586821354,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,3,,none,36.0,,1.0,water,,,3.0,23.25581395348837,0.2836555886916522,355968
325,PE,Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP3,False,56.66666666666666,0.3346956860118468,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,3,,none,36.0,,1.0,water,,,3.0,18.6046511627907,0.4163236888660407,355968
326,PE,Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP4,True,62.22222222222222,0.1964985660122217,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,3,,none,37.0,,1.0,water,,,3.0,20.930232558139537,0.2924323372716242,358126
327,PE,Scope1_PE_Bin2_Confocal_3Plane,CPBroadPhenixCP4,False,54.44444444444444,0.3359800634182916,JUMP-MOA_compound_platemap,Confocal,3,,2,20,5,3,,none,37.0,,1.0,water,,,3.0,18.6046511627907,0.4049513526752887,358126
328,PE,Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP1,True,57.77777777777777,0.2013158595307324,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,1,,none,38.0,,1.0,water,,,3.0,20.930232558139537,0.3161919407153756,344830
329,PE,Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP1,False,53.333333333333336,0.3070184910974363,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,1,,none,38.0,,1.0,water,,,3.0,16.27906976744186,0.3965382819598345,344830
330,PE,Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP2,True,58.88888888888889,0.2165698141573574,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,1,,none,39.0,,1.0,water,,,3.0,20.930232558139537,0.3085350868923967,351711
331,PE,Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP2,False,52.22222222222223,0.328990688498328,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,1,,none,39.0,,1.0,water,,,3.0,16.27906976744186,0.3815937535911486,351711
332,PE,Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP3,True,62.22222222222222,0.1853677959336473,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,1,,none,40.0,,1.0,water,,,3.0,25.58139534883721,0.2744928764632325,353232
333,PE,Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP3,False,48.888888888888886,0.3481426490092093,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,1,,none,40.0,,1.0,water,,,3.0,16.27906976744186,0.408413256494804,353232
334,PE,Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP4,True,56.66666666666666,0.1794095662304712,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,1,,none,41.0,,1.0,water,,,3.0,23.25581395348837,0.2374377472242894,392415
335,PE,Scope1_PE_Bin2_Widefield_1Plane,CPBroadPhenixNC1PlaneP4,False,44.44444444444444,0.3285552985123235,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,1,,none,41.0,,1.0,water,,,3.0,20.930232558139537,0.3664808013818957,392415
336,PE,Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP2,True,57.77777777777777,0.2080205740215327,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,3,,none,43.0,,1.0,water,,,3.0,20.930232558139537,0.2884480092526317,349751
337,PE,Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP2,False,51.11111111111111,0.3343940007712091,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,3,,none,43.0,,1.0,water,,,3.0,13.953488372093023,0.4014197550654709,349751
338,PE,Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP3,True,62.22222222222222,0.1755359979630823,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,3,,none,44.0,,1.0,water,,,3.0,23.25581395348837,0.2498124560840288,350650
339,PE,Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP3,False,48.888888888888886,0.3444134299260563,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,3,,none,44.0,,1.0,water,,,3.0,16.27906976744186,0.4218931174141218,350650
340,PE,Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP4,True,56.66666666666666,0.1737912914863175,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,3,,none,45.0,,1.0,water,,,3.0,23.25581395348837,0.2530443344926338,389393
341,PE,Scope1_PE_Bin2_Widefield_3Plane,CPBroadPhenixNCP4,False,42.22222222222222,0.3387978450091681,JUMP-MOA_compound_platemap,Widefield,3,,2,20,5,3,,none,45.0,,1.0,water,,,3.0,16.27906976744186,0.3989178340562762,389393
342,Yokogawa_Japan,Scope1_Yokogawa_Japan_20X,20201021T092317,True,65.55555555555556,0.214148504432601,JUMP-MOA_compound_platemap,Confocal,9,,1,20,5,10,,none,46.0,,0.75,dry,,,9.0,25.58139534883721,0.3362827447326949,1250600
343,Yokogawa_Japan,Scope1_Yokogawa_Japan_20X,20201021T092317,False,53.333333333333336,0.3337165853218248,JUMP-MOA_compound_platemap,Confocal,9,,1,20,5,10,,none,46.0,,0.75,dry,,,9.0,18.6046511627907,0.4062557131299334,1250600
344,Yokogawa_Japan,Scope1_Yokogawa_Japan_40X,20201020T134356,True,44.44444444444444,0.1579600286885378,JUMP-MOA_compound_platemap,Confocal,2,,1,40,5,12,,none,47.0,,0.95,dry,no,,2.0,18.6046511627907,0.1820455120824907,59164
345,Yokogawa_Japan,Scope1_Yokogawa_Japan_40X,20201020T134356,False,37.77777777777778,0.2319724661515212,JUMP-MOA_compound_platemap,Confocal,2,,1,40,5,12,,none,47.0,,0.95,dry,no,,2.0,16.27906976744186,0.2224436364027817,59164
346,Yokogawa_US,Scope1_Yokogawa_US_10X,BRO0117014_10x,True,60.0,0.2337807110070825,JUMP-MOA_compound_platemap,Confocal,4,,1,10,6,12,10,none,48.0,,0.4,dry,yes,,4.0,20.930232558139537,0.3829596214792966,2047342
347,Yokogawa_US,Scope1_Yokogawa_US_10X,BRO0117014_10x,False,51.11111111111111,0.3398448151963369,JUMP-MOA_compound_platemap,Confocal,4,,1,10,6,12,10,none,48.0,,0.4,dry,yes,,4.0,18.6046511627907,0.4327943372445784,2047342
348,Yokogawa_US,Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,True,63.33333333333333,0.2561691049340204,JUMP-MOA_compound_platemap,Confocal,9,,1,20,5,1,none,none,49.0,,1.0,water,no,2.0,9.0,18.6046511627907,0.3639073760551033,1096617
349,Yokogawa_US,Scope1_Yokogawa_US_20X_5Ch,BRO0117033_20xb,False,51.11111111111111,0.3660946058269861,JUMP-MOA_compound_platemap,Confocal,9,,1,20,5,1,none,none,49.0,,1.0,water,no,2.0,9.0,16.27906976744186,0.4498728450111214,1096617
350,Yokogawa_US,Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,True,62.22222222222222,0.2014995507564473,JUMP-MOA_compound_platemap,Confocal,9,,1,20,5,1,none,none,50.0,,1.0,water,no,2.0,9.0,23.25581395348837,0.3060961517377332,1191329
351,Yokogawa_US,Scope1_Yokogawa_US_20X_5Ch,BRO0117056_20x,False,48.888888888888886,0.3344867155440851,JUMP-MOA_compound_platemap,Confocal,9,,1,20,5,1,none,none,50.0,,1.0,water,no,2.0,9.0,18.6046511627907,0.4207632107294846,1191329
352,Yokogawa_US,Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,True,66.66666666666666,0.2012896206816389,JUMP-MOA_compound_platemap,Confocal,9,,1,20,5,12,none,none,51.0,,1.0,water,no,2.0,9.0,23.25581395348837,0.3223468743598126,1193638
353,Yokogawa_US,Scope1_Yokogawa_US_20X_5Ch_12Z,BRO0117056_20xb,False,53.333333333333336,0.3637173850010251,JUMP-MOA_compound_platemap,Confocal,9,,1,20,5,12,none,none,51.0,,1.0,water,no,2.0,9.0,25.58139534883721,0.4468657704518721,1193638
356,Yokogawa_US,Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,True,64.44444444444444,0.3184569183686436,JUMP-MOA_compound_platemap,Confocal,9,,1,20,6,12,15,none,53.0,,1.0,water,yes,4.0,9.0,20.930232558139537,0.4711488092236853,1136319
357,Yokogawa_US,Scope1_Yokogawa_US_20X_6Ch_BRO0117059,BRO0117059_20X,False,58.88888888888889,0.4456205778684001,JUMP-MOA_compound_platemap,Confocal,9,,1,20,6,12,15,none,53.0,,1.0,water,yes,4.0,9.0,18.6046511627907,0.5196662712562692,1136319
358,Yokogawa_US,Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,True,60.0,0.2146433140771407,JUMP-MOA_compound_platemap,Confocal,9,,1,20,6,12,13,none,54.0,,1.0,water,yes,1.0,9.0,25.58139534883721,0.3241341682358566,1045379
359,Yokogawa_US,Scope1_Yokogawa_US_20X_6Ch_BRO01177034,BRO01177034_20x,False,52.22222222222223,0.2955941758682622,JUMP-MOA_compound_platemap,Confocal,9,,1,20,6,12,13,none,54.0,,1.0,water,yes,1.0,9.0,20.930232558139537,0.3688232257557767,1045379
360,Yokogawa_US,Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,True,57.77777777777777,0.1906984669547408,JUMP-MOA_compound_platemap,Confocal,9,,1,40,6,12,15,none,55.0,,1.0,water,yes,4.0,9.0,20.930232558139537,0.2656205804405999,279900
361,Yokogawa_US,Scope1_Yokogawa_US_40X_BRO0117059,BRO0117059_40x,False,44.44444444444444,0.3848803494597252,JUMP-MOA_compound_platemap,Confocal,9,,1,40,6,12,15,none,55.0,,1.0,water,yes,4.0,9.0,13.953488372093023,0.4560427372282144,279900
